id;counter_id;reading;consumption;perday;date;remark
1298;30;20044;90;4,2662804191;2022-04-01 17:07:27;
1299;1;69170;47;4,6463571612;2022-04-11 19:53:42;
1300;2;10510;113;11,1710289196;2022-04-11 19:53:42;
1301;26;115161;220;21,7489058611;2022-04-11 19:53:42;
1302;28;85162;282;27,8781429675;2022-04-11 19:53:42;
1303;30;20092;48;4,7452158243;2022-04-11 19:53:42;
1304;3;1102;52;0,2841137429;2022-04-30 09:30:14;
1305;3;0;;;2022-04-30 09:30:15;
1306;1;69250;80;3,6405216606;2022-05-03 19:17:31;
1307;2;10623;113;5,1422368456;2022-05-03 19:17:31;
1308;26;116184;1023;46,5531707353;2022-05-03 19:17:31;
1309;28;86103;941;42,8216360331;2022-05-03 19:17:31;
1310;30;20182;90;4,0955868682;2022-05-03 19:17:31;
1311;1;69389;139;4,9748886101;2022-05-31 17:51:35;
1312;2;10699;76;2,7200829811;2022-05-31 17:51:35;
1313;26;117619;1435;51,3594615508;2022-05-31 17:51:35;
1314;28;87346;1243;44,487672967;2022-05-31 17:51:35;
1315;30;20315;133;4,7601452169;2022-05-31 17:51:35;
1316;1;69470;81;9,0327460276;2022-06-09 17:04:36;
1317;2;10726;27;3,0109153425;2022-06-09 17:04:36;
1318;26;118019;400;44,6061532227;2022-06-09 17:04:36;
1319;28;87673;327;36,4655302595;2022-06-09 17:04:36;
1320;1;69549;79;3,6031793877;2022-07-01 15:16:43;
1321;2;10771;45;2,052443955;2022-07-01 15:16:43;
1322;4;20;20;1727999,59605942;2022-07-01 15:16:43;
1323;26;119235;1216;55,4615966515;2022-07-01 15:16:43;
1324;28;88781;1108;50,5357311594;2022-07-01 15:16:43;
1325;30;20476;161;5,2116287539;2022-07-01 15:16:43;
1326;1;69695;146;4,5289099295;2022-08-02 20:58:29;
1327;2;10833;62;1,9232357235;2022-08-02 20:58:29;
1328;4;29;9;0,2791793792;2022-08-02 20:58:29;
1329;26;120779;1544;47,8947735006;2022-08-02 20:58:29;
1330;28;90140;1359;42,1560862613;2022-08-02 20:58:29;
1331;30;20637;161;4,9942088948;2022-08-02 20:58:29;
1332;1;69750;55;2,672097833;2022-08-23 10:58:07;
1333;2;10868;35;1,7004258937;2022-08-23 10:58:07;
1334;26;121770;991;48,1463445904;2022-08-23 10:58:07;
1335;28;91070;930;45,1827451757;2022-08-23 10:58:07;
1336;1;69775;25;2,4478500284;2022-09-02 16:04:54;
1337;2;10871;3;0,2937420034;2022-09-02 16:04:54;
1338;26;122231;461;45,1383545235;2022-09-02 16:04:54;
1339;28;91508;438;42,8863324974;2022-09-02 16:04:54;
1340;30;20736;99;3,2146904015;2022-09-02 16:04:54;
1341;3;36;36;0,2723019442;2022-09-09 14:27:09;
1342;1;69794;19;2,7403983393;2022-09-09 14:28:51;
1343;2;10883;12;1,7307778985;2022-09-09 14:28:51;
1344;26;122510;279;40,2405861408;2022-09-09 14:28:51;
1345;28;91768;260;37,5001878014;2022-09-09 14:28:51;
1346;30;20770;34;4,9038707125;2022-09-09 14:28:51;
1347;1;69839;45;20,2675229626;2022-09-11 19:46:05;Wochenende Veranstaltung
1348;2;10890;7;3,1527257942;2022-09-11 19:46:05;
1349;26;122580;70;31,5272579418;2022-09-11 19:46:05;
1350;28;91816;48;21,6186911601;2022-09-11 19:46:05;
1351;30;20788;18;8,107009185;2022-09-11 19:46:05;
1352;1;69841;2;2,0911995353;2022-09-12 18:43:17;
1353;2;10891;1;1,0455997676;2022-09-12 18:43:17;
1354;26;122622;42;43,9151902411;2022-09-12 18:43:17;
1355;28;91856;40;41,8239907058;2022-09-12 18:43:17;
1356;30;20792;4;4,1823990706;2022-09-12 18:43:17;
1357;1;69844;3;3,1111964663;2022-09-13 17:51:49;Duschtag
1358;2;10893;2;2,0741309775;2022-09-13 17:51:49;
1359;26;122655;33;34,2231611291;2022-09-13 17:51:49;
1360;28;91888;32;33,1860956403;2022-09-13 17:51:49;
1361;30;20796;4;4,148261955;2022-09-13 17:51:49;
1362;1;69848;4;3,4061677656;2022-09-14 22:02:52;
1363;2;10895;2;1,7030838828;2022-09-14 22:02:52;
1364;26;122661;6;5,1092516484;2022-09-14 22:02:52;
1365;28;91892;4;3,4061677656;2022-09-14 22:02:52;
1366;30;20803;7;5,9607935898;2022-09-14 22:02:52;
1367;1;69850;2;2,2154698258;2022-09-15 19:42:49;
1368;2;10897;2;2,2154698258;2022-09-15 19:42:49;
1369;26;122683;22;24,3701680833;2022-09-15 19:42:49;
1370;28;91912;20;22,1546982576;2022-09-15 19:42:49;
1371;1;69855;5;3,1255200156;2022-09-17 10:06:26;
1372;2;10900;3;1,8753120094;2022-09-17 10:06:26;
1373;26;122732;49;30,6300961531;2022-09-17 10:06:26;
1374;28;91957;45;28,1296801406;2022-09-17 10:06:26;
1375;30;20814;11;4,3956450554;2022-09-17 10:06:26;
1376;1;69869;14;10,065070146;2022-09-18 19:29:24;
1377;2;10902;2;1,4378671637;2022-09-18 19:29:24;
1378;26;122771;39;28,0384096924;2022-09-18 19:29:24;
1379;28;91987;30;21,5680074557;2022-09-18 19:29:24;
1380;30;20825;11;7,9082694004;2022-09-18 19:29:24;
1381;1;69872;3;2,7672794824;2022-09-19 21:30:30;
1382;2;10905;3;2,7672794824;2022-09-19 21:30:30;
1383;26;122801;30;27,672794824;2022-09-19 21:30:30;
1384;28;92015;28;25,8279418357;2022-09-19 21:30:30;
1385;30;20830;5;4,6121324707;2022-09-19 21:30:30;
1386;2;10906;1;1,0969756989;2022-09-20 19:23:12;
1387;1;69876;4;2,1354951927;2022-09-21 18:27:46;
1388;26;122878;77;41,1082824589;2022-09-21 18:27:46;
1389;28;92088;73;38,9727872663;2022-09-21 18:27:46;
1390;30;20840;10;5,3387379817;2022-09-21 18:27:46;
1391;2;10908;2;1,0451254695;2022-09-22 17:18:51;
1392;2;10909;1;1,7340344399;2022-09-23 07:09:17;
1393;1;69906;30;5,90415318;2022-09-26 20:24:39;
1394;2;10912;3;0,8445142414;2022-09-26 20:24:39;
1395;26;123033;155;30,5047914298;2022-09-26 20:24:39;
1396;28;92223;135;26,5686893099;2022-09-26 20:24:39;
1397;30;20872;32;6,297763392;2022-09-26 20:24:39;
1398;2;10917;5;1,6953276456;2022-09-29 19:11:37;
1399;1;69920;14;3,49113075;2022-09-30 20:39:17;
1400;2;10918;1;0,9426140083;2022-09-30 20:39:17;
1401;26;123156;123;30,6720773036;2022-09-30 20:39:17;
1402;28;92334;111;27,6796795179;2022-09-30 20:39:17;
1403;30;20901;29;7,2316279822;2022-09-30 20:39:17;
1404;2;10921;3;3,1634832489;2022-10-01 19:24:52;
1405;2;10924,5996;4;3,5563801029;2022-10-02 19:42:22;
1406;1;69957;37;4,8573842329;2022-10-08 11:28:09;
1407;2;10939;14;2,5456822446;2022-10-08 11:28:09;
1408;26;123389;233;30,5883926021;2022-10-08 11:28:09;
1409;28;92544;210;27,5689375384;2022-10-08 11:28:09;
1410;1;69990;33;4,5470420783;2022-10-15 17:38:54;
1411;2;10960;21;2,8935722317;2022-10-15 17:38:54;
1412;26;123618;229;31,5537162405;2022-10-15 17:38:54;
1413;28;92751;207;28,5223548549;2022-10-15 17:38:54;
1414;1;70031;41;5,0829509354;2022-10-23 19:14:12;
1415;2;10976;16;1,9835906089;2022-10-23 19:14:12;
1416;26;123795;177;21,9434711114;2022-10-23 19:14:12;
1417;28;92905;154;19,092059611;2022-10-23 19:14:12;
1418;30;21024;123;5,3615997215;2022-10-23 19:14:12;
1419;1;70031;0;0;2022-10-23 19:14:13;
1420;2;10976;0;0;2022-10-23 19:14:13;
1421;28;92905;0;0;2022-10-23 19:14:13;
1422;30;21024;0;0;2022-10-23 19:14:13;
1423;1;70065;34;6,1010866314;2022-10-29 08:59:01;
1424;2;10992;16;2,8710995913;2022-10-29 08:59:01;
1425;26;123911;116;20,8154288052;2022-10-29 08:59:01;
1426;28;93003;98;17,5854849965;2022-10-29 08:59:01;
1427;1;70114;49;20,8094531227;2022-10-31 17:29:47;
1428;2;11002;10;4,2468271679;2022-10-31 17:29:47;
1429;26;123980;69;29,3031074585;2022-10-31 17:29:47;
1430;28;93045;42;17,8366741052;2022-10-31 17:29:47;
1431;1;70141;27;4,7455144636;2022-11-06 10:02:47;
1432;2;11020;18;3,163676309;2022-11-06 10:02:47;
1433;26;124072;92;16,1699011351;2022-11-06 10:02:47;
1434;28;93125;80;14,0607835958;2022-11-06 10:02:47;
1435;30;21096;72;5,2874848918;2022-11-06 10:02:47;
1436;1;70187;46;7,3676951483;2022-11-12 15:53:23;
1437;2;11056;36;5,7660222899;2022-11-12 15:53:23;
1438;26;124142;70;11,2117100082;2022-11-12 15:53:23;
1439;28;93268;143;22,9039218739;2022-11-12 15:53:23;
1440;1;70209;22;5,4431742686;2022-11-16 16:53:31;
1441;2;11083;27;6,6802593297;2022-11-16 16:53:31;
1442;26;124203;61;15,0924377448;2022-11-16 16:53:31;
1443;28;93337;69;17,0717738425;2022-11-16 16:53:31;
1444;1;70283;74;19,9899949975;2022-11-20 09:44:11;
1445;2;11133;50;13,5067533767;2022-11-20 09:44:11;
1446;26;124348;145;39,1695847924;2022-11-20 09:44:11;
1447;28;93348;11;2,9714857429;2022-11-20 09:44:11;
1448;30;21190;94;6,7204861628;2022-11-20 09:44:11;
1449;1;70335;52;8,1168385376;2022-11-26 19:29:27;
1450;2;11203;70;10,9265134161;2022-11-26 19:29:27;
1451;26;124429;81;12,6435369529;2022-11-26 19:29:27;
1452;28;93405;57;8,8973037816;2022-11-26 19:29:27;
1453;30;21238;48;7,4924663424;2022-11-26 19:29:27;
1454;1;70448;113;11,5637443829;2022-12-06 14:01:01;
1455;2;11323;120;12,2800825305;2022-12-06 14:01:01;
1456;26;124449;20;2,0466804217;2022-12-06 14:01:01;
1457;28;93409;4;0,4093360843;2022-12-06 14:01:01;
1458;30;21298;60;6,1400412652;2022-12-06 14:01:01;
1459;1;70621;173;24,2151681771;2022-12-13 17:28:47;
1460;2;11451;128;17,9164250096;2022-12-13 17:28:47;
1461;26;124465;16;2,2395531262;2022-12-13 17:28:47;
1462;28;93416;7;0,9798044927;2022-12-13 17:28:47;
1463;30;21350;52;7,2785476602;2022-12-13 17:28:47;
1464;1;70658;37;9,8739502287;2022-12-17 11:24:48;
1465;2;11537;86;22,9502626938;2022-12-17 11:24:48;
1466;26;124480;15;4,0029527954;2022-12-17 11:24:48;
1467;28;93425;9;2,4017716773;2022-12-17 11:24:48;
1468;2;11603;66;29,6376374711;2022-12-19 16:51:32;
1469;1;70825;167;16,5530153544;2022-12-27 13:32:40;
1470;2;11649;46;5,8510043164;2022-12-27 13:32:40;
1471;26;124540;60;5,9471911453;2022-12-27 13:32:40;
1472;28;93456;31;3,0727154251;2022-12-27 13:32:40;
1473;30;21439;89;6,4324809504;2022-12-27 13:32:40;
1474;1;70856;31;7,3418838796;2022-12-31 18:52:51;
1475;2;11701;52;12,3154181206;2022-12-31 18:52:51;
1476;26;124562;22;5,2103692049;2022-12-31 18:52:51;
1477;28;93467;11;2,6051846024;2022-12-31 18:52:51;
1478;30;21466;27;6,3945440242;2022-12-31 18:52:51;
1479;1;70923;67;6,7017917985;2023-01-10 18:49:00;
1480;2;11782;81;8,1021662042;2023-01-10 18:49:00;
1481;26;124613;51;5,1013639063;2023-01-10 18:49:00;
1482;28;93502;35;3,5009360141;2023-01-10 18:49:00;
1483;30;21534;68;6,8018185418;2023-01-10 18:49:00;
1484;1;70973;50;6,3086415246;2023-01-18 17:01:55;
1485;2;11875;93;11,7340732357;2023-01-18 17:01:55;
1486;26;124677;64;8,0750611515;2023-01-18 17:01:55;
1487;28;93547;45;5,6777773721;2023-01-18 17:01:55;
1488;30;21586;52;6,5609871856;2023-01-18 17:01:55;
1489;1;71033;60;6,7350915941;2023-01-27 14:50:15;
1490;2;12024;149;16,7254774587;2023-01-27 14:50:15;
1491;26;124715;38;4,2655580096;2023-01-27 14:50:15;
1492;28;93566;19;2,1327790048;2023-01-27 14:50:15;
1493;1;71092;59;6,7793093818;2023-02-05 07:42:30;
1494;2;12153;129;14,8225578009;2023-02-05 07:42:30;
1495;26;124776;61;7,0091164795;2023-02-05 07:42:30;
1496;28;93610;44;5,0557561491;2023-02-05 07:42:30;
1497;30;21706;120;6,8137233962;2023-02-05 07:42:30;
1498;1;71139;47;15,8960306897;2023-02-08 06:40:10;
1499;2;12192;39;13,1903233383;2023-02-08 06:40:10;
1500;26;124850;74;25,0277930008;2023-02-08 06:40:10;
1501;28;93673;63;21,3074453926;2023-02-08 06:40:10;
1502;30;21727;21;7,1024817975;2023-02-08 06:40:10;
1503;1;71158;19;6,127728194;2023-02-11 09:05:07;
1504;2;12239;47;15,15806448;2023-02-11 09:05:07;
1505;26;124962;112;36,1213451438;2023-02-11 09:05:07;
1506;28;93754;81;26,1234728272;2023-02-11 09:05:07;
1507;2;12260;21;18,3811164016;2023-02-12 12:30:17;
1508;1;71208;50;9,3857341187;2023-02-16 16:56:20;
1509;2;12303;43;10,2753876918;2023-02-16 16:56:20;
1510;3;83;47;0,2935599208;2023-02-16 16:56:20;
1511;26;125070;108;20,2731856963;2023-02-16 16:56:20;
1512;28;93844;90;16,8943214136;2023-02-16 16:56:20;
1513;1;71277;69;6,2746022591;2023-02-27 16:51:36;
1514;2;12401;98;8,9117539332;2023-02-27 16:51:36;
1515;26;125238;168;15,2772924569;2023-02-27 16:51:36;
1516;28;93976;132;12,0035869304;2023-02-27 16:51:36;
